_unit_id;_golden;_unit_state;_trusted_judgments;_last_judgment_at;gender;gender:confidence;profile_yn;profile_yn:confidence;created;description;fav_number;gender_gold;link_color;name;profile_yn_gold;profileimage;retweet_count;sidebar_color;text;tweet_coord;tweet_count;tweet_created;tweet_id;tweet_location;user_timezone
815719405;False;finalized;3;10/26/15 23:12;male;0.6656;yes;1.0;6/3/11 14:23;A solar powered sigh machine. Mostly footy talk.;1301;;757575;dirthelmet;;https://pbs.twimg.com/profile_images/610527408773533698/Q-HuCoUg_normal.jpg;0;30303;Mentally ill woman with her two pink-dyed poodles threatened to shoot someone, followed by the throwing 1/2;;2977;10/26/15 12:40;6.5873e+17;Richmond.;Atlantic Time (Canada)
815719406;False;finalized;3;10/27/15 0:58;female;1.0;yes;1.0;6/26/11 4:49;insta: brownlouise;4558;;A39DA3;brxwnlouise;;https://pbs.twimg.com/profile_images/653248320157126656/3hdSXZ6b_normal.jpg;0;FFFFFF;@ell_morton i just face timed him like 5 mins ago and they're @ the airport in Dallas, getting a plane in 2 hours. They're okay _Ù÷É_Ù÷É;;7419;10/26/15 12:40;6.5873e+17;;London
815719407;False;finalized;3;10/27/15 1:31;brand;1.0;yes;1.0;11/18/13 18:39;The card that get you everywhere, anything, anyhow.  Please use the credit card wisely.  Please get the tips of using credit card from my site;159;;0000FF;AraHelvie;;https://pbs.twimg.com/profile_images/433624859159973889/Jg27TJVS_normal.jpeg;0;C0DEED;#biz Holiday Candy Course: Learn the art of gourmet candy making and make gourmet chocolates in your own kitchen! https://t.co/rvklKD2m7h;;119270;10/26/15 12:40;6.5873e+17;;
815719408;False;finalized;3;10/26/15 23:05;female;0.6549;yes;1.0;11/28/14 0:43;i'm is a Czech adult model and pornographic actress with 42-inch natural breasts currently livin in london. You can follow me and retweet me every day:) luv u;329;;0084B4;TerryNova_;;https://pbs.twimg.com/profile_images/538311725540728834/GZXDAPl2_normal.jpeg;0;C0DEED;luv them Photo https://t.co/TeMkNK17aO for the best busty boobs click here or on image#bustyfriends bignaturals, b?Û_ https://t.co/RSbkiea90U;;40490;10/26/15 12:40;6.5873e+17;;
815719409;False;finalized;3;10/27/15 1:48;brand;1.0;yes;1.0;2/1/10 6:51;Official City of Coralville, IA government Twitter account. Follows/RTs ?äÊ endorsement. Comment info: http://t.co/GaYp6dFfH0;184;;4A913C;Coralville_IA;;https://pbs.twimg.com/profile_images/669466977/icon_normal.jpg;0;FFFFFF;Tonight we'll stop by 300 randomly selected homes for a short survey. The survey is required for a grant... https://t.co/YhJrPLiCC6;;3125;10/26/15 12:40;6.5873e+17;Coralville, IA;Central Time (US & Canada)
815719410;False;finalized;3;10/27/15 0:58;female;1.0;yes;1.0;5/5/11 17:27;Tammy R??_?ü?| sc:kredo3x |;727;;0C04E0;TMT_French;;https://pbs.twimg.com/profile_images/658728455295651840/jeJm9KHr_normal.jpg;0;FFFFFF;The woes_Ù÷__Ù_÷_ÙÕâ https://t.co/CXWHx6DTgW;;41717;10/26/15 12:40;6.5873e+17;coppinstate19;Quito
815719411;False;finalized;3;10/26/15 23:13;brand;1.0;yes;1.0;1/2/10 8:57;BB's Official Twitter Account ~ Caution Barracuda Patrolled Waters ~ Followed By @DLoesch @newsbusters @GovernorPerry  @fredthompson @TwitchyTeam @chuckwoolery;1574;;A60A0A;ArcticFox2016;;https://pbs.twimg.com/profile_images/2913832546/1c0ecd1cfdad63a91346d02b596e0937_normal.jpeg;0;FFFFFF;ISIS Launches BIZARRE New Weapon In War Against The Infidel ?_Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/e6htn17yFN;;411451;10/26/15 12:40;6.5873e+17;;Central Time (US & Canada)
815719412;False;finalized;3;10/26/15 22:15;female;0.6501;yes;1.0;1/27/12 5:22;I'm that evil CONSERVATIVE Obama warned you about...               Pro-Palin #Conservative, #Pro-Life,;694;;DD2E44;NaughtyBeyotch;;https://pbs.twimg.com/profile_images/2325278828/3vk1c4cr6p302r98qbed_normal.gif;0;0;ISIS Launches BIZARRE New Weapon In War Against The Infidel ?_Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/c4nA4Cc4dK;;274804;10/26/15 12:40;6.5873e+17;Texas;Central Time (US & Canada)
815719413;False;finalized;3;10/26/15 22:53;female;1.0;yes;1.0;7/30/09 11:56;I love Jesus, Miranda Lambert, JLE, leopard print & a little Jack in my Coke.;1787;;0099CC;briteveprice;;https://pbs.twimg.com/profile_images/652909404929572864/uDEGk0C__normal.jpg;0;FFF8AD;"Too excited to spend my Halloween night in the PIT with @sigmonmakenzie &amp; @ChrisYoungMusic _Ù?È_Ù__";;10385;10/26/15 12:40;6.5873e+17;West Virginia/New York;Eastern Time (US & Canada)
815719414;False;finalized;3;10/26/15 23:44;male;0.6771;yes;1.0;7/20/11 11:04;We've helped over 40,000 people with debt, tax and estate problems since 1985. We're as friendly as we seem on TV! With our experience, why go anywhere else!;0;;0084B4;SteidlSteinberg;;https://pbs.twimg.com/profile_images/1452120480/DSC_0140-Edit_normal.jpg;0;A8C7F7;"At Steidl &amp; Steinberg, we understand that owing #money to the #IRS or the state is scary. We can help: https://t.co/riC1oHcD1A";;379;10/26/15 12:40;6.5873e+17;Western & Central PA;Eastern Time (US & Canada)
815719415;False;finalized;3;10/27/15 0:56;female;1.0;yes;1.0;2/20/14 4:53;Se un uomo non Ì¬ disposto a correre qualche rischio per le sue idee, o le sue idee non valgono nulla, o non vale nulla lui (cit.);149;;0084B4;CristyMandy;;https://pbs.twimg.com/profile_images/595690233884241921/TYGiO3Pf_normal.jpg;0;C0DEED;1 amazing follower in the last week and there will be more tomorrow. Growing with https://t.co/MIjN2Phyly;;505;10/26/15 12:40;6.5873e+17; Sicily-Italy;
815719416;False;finalized;3;10/26/15 23:41;brand;0.6779999999999999;yes;1.0;5/12/15 1:09;Striving for the Islamic Way of Life!!! The right Deen in the sight of Allah is only Islam!;368;;0084B4;QueensofDeen;;https://pbs.twimg.com/profile_images/598039763128561664/420l4mVy_normal.jpg;0;C0DEED;@mrfranky47 @Mohamed78181254 @jiddatech Lessons for Muslim Husbands - The love of the Prophet (SAWS)! https://t.co/zyCDjCmRZm;;8389;10/26/15 12:40;6.5873e+17;;
815719417;False;finalized;3;10/27/15 1:32;brand;0.6804;yes;1.0;7/4/11 14:56;;279;;DD2E44;BraveConWarrior;;https://pbs.twimg.com/profile_images/453604582350782464/qbts0G8t_normal.jpeg;0;FFFFFF;ISIS Launches BIZARRE New Weapon In War Against The Infidel ?_Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/pp68Wzh8dt;;222064;10/26/15 12:40;6.5873e+17;USA;Central Time (US & Canada)
815719418;False;finalized;3;10/27/15 0:30;male;1.0;yes;1.0;6/7/11 8:46;Full-time cruising sailor, writer, abiding interest in books, boats, the sea, and classic guitar;129;;0084B4;clrdougherty;;https://pbs.twimg.com/profile_images/1385870300/Bud_12.30.2010_normal.jpg;0;FFFFFF;Drugs, greed, and kidnapping  plague Dani and Liz - Bluewater Ganja, 9th of the Bluewater Thrillers #IAN1 #sailing https://t.co/60BrKidlAP;;109254;10/26/15 12:40;6.5873e+17;Sailing the Caribbean;Atlantic Time (Canada)
815719419;False;finalized;3;10/27/15 1:26;male;0.6778;yes;1.0;4/26/14 16:50;;31;;DD2E44;TexasCruzn;;https://pbs.twimg.com/profile_images/460206983258202112/uPW6G2Q2_normal.jpeg;0;0;ISIS Launches BIZARRE New Weapon In War Against The Infidel ?_Ê FLOATING CONDOM BOMBS (Video) | BB4SP https://t.co/ffjxmiCEt7;;137234;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719420;False;finalized;3;10/26/15 23:57;brand;1.0;yes;1.0;4/3/11 15:05;We tweet Las Vegas deals and share sin city's secrets along the way - Follow if you love #Vegas [stripdeals@gmail.com];2760;;2F2FEB;StripDeals;;https://pbs.twimg.com/profile_images/500012643499786243/v0sZrEd1_normal.jpeg;0;181A1E;Penn Jillette?Ûªs atheist fundraiser: Bacon, skepticism and Trump on the side: Gaining?Û_ https://t.co/6heNyHydAd #Vegas https://t.co/Ug8Z228z2X;;11796;10/26/15 12:40;6.5873e+17;Las Vegas;Pacific Time (US & Canada)
815719421;False;finalized;3;10/26/15 22:12;male;0.652;yes;1.0;5/23/15 10:42;'I don't want to be the British Justin Bieber, I want to be the first Conor Maynard' - Conor Maynard. MET JOE 25/10/15??_?ü? CASPAR CALLED ME BABE 26/10/15??_?ü?;28858;;DD2E44;taylorsuggxxxxx;;https://pbs.twimg.com/profile_images/658638168657412097/XYyMgZXu_normal.jpg;0;0;@Nataliaa_45 @Caspar_Lee MY PHONE AND IPAD ARE GOING OUT THE WINDOW IN A MINUTE OMG I CANT BREATHE JOE FAVED CASPAR SAID THAT AND I MET JOE;;6621;10/26/15 12:40;6.5873e+17;Newcastle Upon Tyne, England;
815719422;False;finalized;3;10/26/15 22:06;male;0.6527;yes;1.0;8/6/13 6:39;| @BamBam1A ?ªÁ | JYP Nation | September 6th, Park Jaehyung called me broski;7903;;0084B4;bambamschoker;;https://pbs.twimg.com/profile_images/658318714568339456/c3fWQii7_normal.jpg;0;FFFFFF;the sky is making weird ass noises;;31969;10/26/15 12:40;6.5873e+17;Day6 Promoter ;
815719423;False;finalized;3;10/26/15 22:24;unknown;0.3408;yes;1.0;8/23/12 16:05;|unknown|;2974;;0084B4;YaldaaOmar;;https://pbs.twimg.com/profile_images/638391533931249664/9umYFgik_normal.jpg;0;C0DEED;2 new unfollowers in the last day. Via https://t.co/4Qif59vX1N;;23871;10/26/15 12:40;6.5873e+17;;Eastern Time (US & Canada)
815719424;False;finalized;3;10/27/15 1:49;male;1.0;yes;1.0;3/16/15 10:42;Creator of On Location Education, the nation?Ûªs premier educational consulting service for young performers. Passion for education, film, theater & crime dramas.;1118;;6FBC1F;OnLocationEd;;https://pbs.twimg.com/profile_images/577526231068864512/A_uwgf1-_normal.jpeg;0;C0DEED;MT @nytimesarts: The longest-running play in America is set to open in NYC for the 1st time https://t.co/65oIQVi9M8 https://t.co/6WIFY90anM;;2358;10/26/15 12:40;6.5873e+17;;
815719425;False;finalized;3;10/26/15 23:53;female;1.0;yes;1.0;7/11/12 8:53;"#OneDirection #DirectionerForever #CriminalMinds #Harmonizer #Abrahamers  #Afonica Soy Liam Girl 
IG:Selly099";14300;;89C9FA;PegueroM;;https://pbs.twimg.com/profile_images/643523172353097728/53OXWNmV_normal.jpg;0;0;#VoteOneDirection @onedirection #AMAs Artist Of The Year  https://t.co/pnDV9MyCVY;;5829;10/26/15 12:40;6.5873e+17;Santo Domingo ;Eastern Time (US & Canada)
815719426;False;finalized;3;10/26/15 23:05;brand;1.0;yes;1.0;9/19/14 6:59;We are the No. 1 World fastest growing SEO , small & big job services for buyer & seller to meet;729;;0000FF;JonellChamness;;https://pbs.twimg.com/profile_images/584731953250766848/163cU0UA_normal.jpg;0;FFFFFF;Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is being taken over by?Û_ https://t.co/0MJDQuiRIc;;75236;10/26/15 12:40;6.5873e+17;;
815719427;False;finalized;3;10/27/15 0:43;unknown;0.6556;yes;1.0;11/6/12 8:06;"Current mood: Jet Black Heart.

I only go in One Direction.";5652;;89C9FA;valharryo;;https://pbs.twimg.com/profile_images/655819264650297344/guASHHvp_normal.jpg;0;FFFFFF;We'll safety pin the pieces of our broken hearts back together.;;15258;10/26/15 12:40;6.5873e+17;Italy;Amsterdam
815719428;False;finalized;3;10/26/15 22:57;brand;0.6604;yes;1.0;9/6/14 7:29;Daily tips and motivation for a healthy lifestyle, diet, & nutrition. Eat right, feel great, be healthy;63;;0084B4;think8healthy;;https://pbs.twimg.com/profile_images/508270168846254080/lH-ljEW8_normal.jpeg;0;C0DEED;Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is being taken over by?Û_ https://t.co/WpUTClVr7U;;162365;10/26/15 12:40;6.5873e+17;;
815719429;False;finalized;3;10/26/15 23:04;female;1.0;yes;1.0;1/13/12 17:37;Soco '15 I Randolph College '19 l It's so hard to leave until you leave then it's the easiest goddamn thing in the world;2387;;89C9FA;sydeischens;;https://pbs.twimg.com/profile_images/656542730823274497/n9i3pwKv_normal.jpg;0;0;Alysha is half mom and half worlds greatest friend of the group;;1925;10/26/15 12:40;6.5873e+17;Lorton, VA;Atlantic Time (Canada)
815719430;False;finalized;3;10/26/15 22:28;female;0.6527;yes;0.6527;9/25/10 11:15;21.En construcciÌ_n. Literatura. Lisensiada en Estudios Ingleses. Zurda. MelÌ_mana.Peligro constante| I solemnly swear that I'm up to no good;6798;;2D8A8A;martmns;;https://pbs.twimg.com/profile_images/2619511011/hkfhir71bqxm5idt6wxk_normal.jpeg;0;0;The creeps again @CocoM2Z  https://t.co/8ZTKJXOn8v;;19271;10/26/15 12:40;6.5873e+17;By your side;Greenland
815719431;False;finalized;3;10/26/15 22:42;brand;0.6523;yes;1.0;5/22/11 14:09;Owner of a Cocker Spaniel. Amateur baker of all things nice. Jam and Marmalade maker. Mane Chance Horse Sanctuary. Owner of a TR4;218;;0084B4;English_Cocker;;https://pbs.twimg.com/profile_images/532549456722677760/kdmGToh4_normal.jpeg;0;C0DEED;"@karen_hauer You frightened me when you hissed like a cat. I am still sat behind the settee ;-) x";;25687;10/26/15 12:40;6.5873e+17;M6. M42, M40, M25, A3 ;London
815719432;False;finalized;3;10/26/15 22:37;male;0.6594;yes;1.0;6/15/12 9:31;Geek, gamer, writer. Beard Advocate. Don of the #TwitterMafia;17604;;0084B4;SpaceGodfather;;https://pbs.twimg.com/profile_images/571092815841468416/TNTVLuUG_normal.png;0;0;And that I'm apparently in a contract despite the whole spiel about no contracts when I got my phone. .@verizon;;64066;10/26/15 12:40;6.5873e+17;Behind you.;Pacific Time (US & Canada)
815719433;False;finalized;3;10/27/15 1:52;brand;1.0;yes;1.0;3/8/09 20:30;The Jewish Federation of Greater Philadelphia's mission is to mobilize financial and volunteer resources to address the community's critical priorities.;160;;063B7C;JFedinPhilly;;https://pbs.twimg.com/profile_images/855454131/jfgpFacebookProfileImage0410_normal.jpg;0;FFFFFF;Join us for the day at the #JFNAGA on Mon 11/9! Return transport to Washington D.C. Reserve your place at https://t.co/L2NIsXweYL #PHILLYga;;3914;10/26/15 12:40;6.5873e+17;Philadelphia, PA;Eastern Time (US & Canada)
815719434;False;finalized;3;10/27/15 1:22;male;1.0;yes;1.0;7/17/11 14:33;Terrani's Dad She Comes Before Everybody! #RastaMan;166;;0084B4;ReggieThompson1;;https://pbs.twimg.com/profile_images/658338949434228736/UKO3B6Sz_normal.jpg;0;0;The One You Fall In Love With You Should Feel Like Nothin Else Matters.. #Fr;;2092;10/26/15 12:40;6.5873e+17;Gainesville, Oklahoma;Central Time (US & Canada)
815719435;False;finalized;3;10/27/15 2:05;brand;1.0;yes;1.0;3/10/13 8:22;Find the latest jobs/careers in UK. Follow our tweet;570;;0084B4;click89sure;;https://pbs.twimg.com/profile_images/462868654355255296/MmSsq5MM_normal.jpeg;0;C0DEED;Gala Bingo clubs bought for å£241m: The UK's largest High Street bingo operator, Gala, is?Û_ https://t.co/XzzqL9wNL7 https://t.co/CdtBn0hjMi;;235481;10/26/15 12:40;6.5873e+17;UK;Urumqi
815719436;False;finalized;3;10/27/15 1:47;brand;1.0;yes;1.0;2/11/10 8:22;Curating the best media feeds in Sydney. A city in http://t.co/AnAOqyUffS, a community service media network supporting civic causes and local arts;0;;0084B4;realtimesydney;;https://pbs.twimg.com/profile_images/689801129/sydney_icon_normal.jpg;0;C0DEED;Lana?Ûªs back in the swing of things: REJECTED Bachelor star Lana Jeavons-Fellows is living up her single life,?Û_ https://t.co/gtT2FkO6cP;;268009;10/26/15 12:40;6.5873e+17;Sydney;Alaska
815719437;False;finalized;3;10/27/15 1:21;brand;1.0;yes;1.0;3/5/14 11:44;VCU's on-campus technology store. Proudly serving VCU students, faculty and staff by providing technology products and services under the same roof.;554;;F7A900;RamTechVCU;;https://pbs.twimg.com/profile_images/481147147245473793/24yqYWct_normal.jpeg;0;FFFFFF;The power of 3D printing to save lives. https://t.co/RZfvBfg9FW;;822;10/26/15 12:40;6.5873e+17;;
815719438;False;finalized;3;10/27/15 0:11;female;1.0;yes;1.0;10/15/15 8:18;Lover of all outdoor things ?Ï_ Subtly charming geek ?Ï_ Massage Therapist ?Ï_ Mindful;17;;0084B4;Ashlee35900;;https://pbs.twimg.com/profile_images/654678470736277504/uvmjLJkx_normal.jpg;0;C0DEED;The #fate of Europe?Ûªs net neutrality will be decided tomorrow https://t.co/zgqa8d49qX https://t.co/5Qk8zDNPQq;;557;10/26/15 12:40;6.5873e+17;;
815719439;False;finalized;3;10/27/15 1:50;female;1.0;yes;1.0;3/19/11 11:53;;5669;;0;cxntlaura;;https://pbs.twimg.com/profile_images/640896050878902273/wJJ2cfnx_normal.jpg;0;FFFFFF;got the job _Ù÷Ä;;10523;10/26/15 12:40;6.5873e+17;;Amsterdam
815719440;False;finalized;3;10/26/15 21:55;male;1.0;yes;1.0;5/11/08 18:10;Talent Board @TheCandEs VP | @TalentCulture #TChat Show Co-Founder/Co-host | TAS/HCS Certified #HR #Recruiting | Writer | Wannabe Drummer | Grateful Father;15;;0000FF;KevinWGrossman;;https://pbs.twimg.com/profile_images/597936727718670336/lj5Y3mac_normal.jpg;0;FFFFFF;Selling the #Recruiting Process Isn?Ûªt a Gamble - https://t.co/Qbsl8ix3dy #HR #TheCandEs #TChat #HRTechConf;;58701;10/26/15 12:40;6.5873e+17;Santa Cruz, CA;Pacific Time (US & Canada)
815719441;False;finalized;3;10/27/15 0:55;female;1.0;yes;1.0;6/9/09 0:01;sure fine whatever;10158;;D8B3F2;blaaaakey;;https://pbs.twimg.com/profile_images/654399112608149504/mblD_rb1_normal.jpg;0;FFFFFF;I just bought tickets for Post War Glamour Girls  at The Cookie, Leicester from https://t.co/BP7THGHF37! https://t.co/efU07V6cN3 via @ents24;;40388;10/26/15 12:40;6.5873e+17;club tropicana;London
815719442;False;finalized;3;10/26/15 22:33;female;1.0;yes;1.0;2/19/15 19:07;eo soo seon my smol;46122;;F5ABB5;noragamis;;https://pbs.twimg.com/profile_images/658728796439355392/MdErd4l5_normal.jpg;0;0;@crowmatriarchy @suzuyin @breadfuck The likeness of your face is purely disgusting. I mean, honestly. Look at yourself in the mirror for mor;;34903;10/26/15 12:40;6.5873e+17;she/her ?Û¢ yugihoes;Eastern Time (US & Canada)
815719443;False;finalized;3;10/27/15 1:42;female;1.0;yes;1.0;2/24/15 20:40;Author of the novel A Trip to AretÌ©;16;;4596DD;ATriptoArete;;https://pbs.twimg.com/profile_images/603576804385796097/xndigq-u_normal.jpg;0;0;The Role of the Hippocampus in Long-term Memory https://t.co/SRCXtbYrMC;;690;10/26/15 12:40;6.5873e+17;AretÌ©;
815719444;False;finalized;3;10/26/15 22:33;male;0.6617;yes;1.0;7/7/11 16:42;Do YOU LIKE I DO ME. BE ABOUT YOUR BUISNESS;57;;38543;TFYouWant;;https://pbs.twimg.com/profile_images/378800000092208195/a51b909763a68f6e6ef0e9ff02fe2d7d_normal.jpeg;0;FFFFFF;Stats for the day have arrived. 1 new unfollower. Stats via https://t.co/Dzu9HX59Yb.;;1565;10/26/15 12:40;6.5873e+17;Austintown, OH;Atlantic Time (Canada)
815719445;False;finalized;3;10/27/15 1:27;male;0.6649;yes;1.0;1/15/11 8:10;Writer of #gay romance, gay erotica and LGBT literary fiction. Choose carefully. On Amz: http://t.co/Hr93I18Ddu;2035;;273BC2;TheBrandonShire;;https://pbs.twimg.com/profile_images/2358717800/p69pgdc92wtyf01lngxd_normal.jpeg;0;0;October and the Apostrophe https://t.co/Mhng687f9w #publishing #authors;;75144;10/26/15 12:40;6.5873e+17;Atlanta;Quito
815719446;False;finalized;3;10/27/15 0:20;male;1.0;yes;1.0;6/24/12 13:05;MU PT;5597;;4A913C;bob_ide;;https://pbs.twimg.com/profile_images/648272343354245124/bm5E_dqJ_normal.jpg;0;0;720p option is the best;;10532;10/26/15 12:40;6.5873e+17;quit creaping on me ;
815719447;False;finalized;3;10/27/15 1:41;female;1.0;yes;1.0;7/15/13 5:12;|Love is like a car accident:    they hit you and you fall, and then you survive     or don't survive.|      |We love each other cuz our weakness are the same.|;5623;;94D487;AdrianaDuji;;https://pbs.twimg.com/profile_images/654743267943145472/JOxoAFtH_normal.jpg;0;0;"#ArtistOfTheYear @onedirection #AMAs 

From all the four albums we heard MM is my fav but it could be changed rly fast when I hear the fift";;14531;10/26/15 12:40;6.5873e+17;Zadar, Croatia ;
815719448;False;finalized;3;10/27/15 1:49;male;1.0;yes;1.0;5/23/10 8:54;When the going gets tough, the tough get going...;17066;;0084B4;Samkrazzzy;;https://pbs.twimg.com/profile_images/558958013319376896/dA2XCm2-_normal.jpeg;0;C0DEED;Fantastic launch by @Snapdeal All apps now run smoothly on OnePlus One thanks to the quad core processor! https://t.co/2yMa7R3PcU 4742;;63057;10/26/15 12:40;6.5873e+17;Mumbai, Maharashtra;Chennai
815719449;False;finalized;3;10/27/15 1:21;unknown;1.0;yes;1.0;9/4/11 22:25;SE Asian, Goat Kid, 13 March. ¾öÔ¾÷ø¾ª«?_©?ÛâShe/Her. currently: Still much jojo, much bike.  saso team abuyagi;85667;;8FD4A8;aozora_always;;https://pbs.twimg.com/profile_images/650379813492908032/yjrw6gkP_normal.png;0;FFFFFF;this last half of jojo6 just gets more and more far out, including the post-chapter stand/user profile descriptions;;72678;10/26/15 12:40;6.5873e+17;;Kuala Lumpur
815719450;False;finalized;3;10/26/15 22:33;male;1.0;yes;1.0;11/19/12 20:26;Formerly leading Edelman Indonesia & Public Affairs across SE Asia. Joining http://t.co/gSCDAs5An1 September 1st as Senior Vice President & Brazil lead;785;;003CB3;StephenLockPA;;https://pbs.twimg.com/profile_images/616567621987610624/t7xkDwT1_normal.jpg;0;FFFFFF;7 new unfollowers and 5 new followers (hello! hello!) in the last week. Via https://t.co/WL2CRq09dV;;2887;10/26/15 12:40;6.5873e+17;Jakarta, Indonesia;Bangkok
815719451;False;finalized;3;10/26/15 23:58;male;1.0;yes;1.0;2/5/11 15:21;Featured NFL Columnist and Gameday Writer for Bleacher Report. Former Army engineer. Lover of all things sarcasm and satire. PFWA member.;125;;0084B4;Kris_Knox;;https://pbs.twimg.com/profile_images/641123509888913409/TIw5Yt9T_normal.jpg;0;C0DEED;Except for a couple of broken plays, the Jets did a really good job countering what New England does well on O and exploiting D weaknesses;;4005;10/26/15 12:40;6.5873e+17;;
815719452;False;finalized;3;10/26/15 22:44;male;1.0;yes;1.0;7/16/09 9:13;;445;;0084B4;andymather88;;https://pbs.twimg.com/profile_images/491675252980981760/O88m_8m2_normal.jpeg;0;C0DEED;Look at Ken Barlow putting it on Audrey Roberts the old rascal!;;3022;10/26/15 12:40;6.5873e+17;manchester;
815719453;False;finalized;3;10/27/15 0:25;female;0.665;yes;1.0;8/19/10 9:10;No matter what, ups and downs, happy or sad moments, I'll always be here for Gaga. Saw her 9/19/14, she followed 7/30/11 and noticed me many times.;521;;B572B5;inGagasHeart;;https://pbs.twimg.com/profile_images/658311575095353344/XUVtcuvE_normal.jpg;0;FFFFFF;@AmandaDybwad the fact is that I don't need/want anyone _Ù÷â;;32166;10/26/15 12:40;6.5873e+17;;Skopje
815719454;False;finalized;3;10/26/15 23:19;brand;1.0;yes;1.0;7/12/09 8:40;Phoenix City And Press;0;;8A1C3B;PhoenixCP;;https://pbs.twimg.com/profile_images/309950655/twitter-P_normal.gif;0;FFFFFF;Wickenburg man arrested on suspicion of bestiality: Sheriff?Ûªs officials said the suspect offered an undercover?Û_ https://t.co/9XszaMjGik;[33.46889822, -112.09379298];141186;10/26/15 12:40;6.5873e+17;Phoenix;Mountain Time (US & Canada)
815719455;False;finalized;3;10/27/15 1:14;male;1.0;yes;1.0;1/4/12 2:36;#SwaziJive | UNITED, WIFE, KIDS. In that Order #MUFC | Masters Degree In Banterology | Not Arrogant, Just Better | Red Devil | IG : iam_makhubu |;2599;;9999;iAm_Makhubu;;https://pbs.twimg.com/profile_images/658183398817689600/qTE2GSCq_normal.jpg;0;C0DEED;Be In The Lookout!!! _ÙÔà_ÙÔà_ÙÔà https://t.co/dfZqv6Kjbh;;31360;10/26/15 12:40;6.5873e+17;Mbabane Swaziland;Athens
815719456;False;finalized;3;10/27/15 0:42;female;0.6755;yes;1.0;12/12/12 16:43;Just lay back and enjoy life ?÷¼?ü? *11/2/14* ??_?ü? Austin Cole ??_?ü?;1052;;0084B4;P_Kindilien;;https://pbs.twimg.com/profile_images/649719838647173120/tOC8M1FQ_normal.jpg;0;C0DEED;@LindsayLkin you know there is a squirrel emoji. Oh wait your not part of the iPhone family _Ù?À_Ù÷â;;2487;10/26/15 12:40;6.5873e+17;;
815719457;False;finalized;3;10/27/15 1:29;female;1.0;yes;1.0;7/19/14 21:41;I'm 15. Love singing, dancing, food!!!, painting, Tom Bertram!!!!Lol I'm awesome like that!!! I am a viner go follow me: _|_Varsha_Nair_|_;15;;140707;Varsha_Nair_;;https://pbs.twimg.com/profile_images/653209106942029824/RuCZnTVC_normal.jpg;0;0;@tombertram91 NO WAY! You're going to be the opening act, aren't you?!;;228;10/26/15 12:40;6.5873e+17;In your closet..(creepy smirk);Hawaii
815719458;False;finalized;3;10/27/15 0:18;male;1.0;yes;1.0;7/23/15 6:26;Primo Deus(God First) | Music;63;;3B94D9;iamgabbalitaan;;https://pbs.twimg.com/profile_images/658281086674276352/smbas-7h_normal.jpg;0;0;@NBA Im hyped bc im so excited for the new season play offs! And who's team will win and who'll be the star!_Ù?Û #ThisIsWhyWePlay #Sweepstakes;;543;10/26/15 12:40;6.5873e+17;anywhere;Pacific Time (US & Canada)
815719459;False;finalized;3;10/27/15 0:55;brand;1.0;yes;1.0;5/28/12 10:53;Curating the best media feeds in Regina. A city in http://t.co/LPVxD3mnAx, a community service media network supporting civic causes and local arts;0;;0084B4;reginadailynews;;https://pbs.twimg.com/profile_images/2292679264/ctwm4um84td99wx8n558_normal.jpeg;0;C0DEED;The best of times, the worst of times for Marianas Trench singer: Marianas Trench singer and songwriter Josh Ramsay?Û_ https://t.co/0GOYfEREpC;;66699;10/26/15 12:40;6.5873e+17;Regina, SK;
815719460;False;finalized;3;10/26/15 22:33;female;1.0;yes;1.0;10/4/14 4:01;Naturally and artificially flavoured;14877;;0084B4;ruhtyt;;https://pbs.twimg.com/profile_images/518355358603943938/25arsg_l_normal.jpeg;0;C0DEED;Photo: The chronicles of Emerland. Solitaire. Games Adventure Mac App ***** $4. ?Û_: https://t.co/xCJnfYaPvw https://t.co/jRlgh3fNSg;;242929;10/26/15 12:40;6.5873e+17;Nevada;Pacific Time (US & Canada)
815719461;False;finalized;3;10/26/15 22:20;brand;1.0;yes;1.0;11/18/13 20:58;The 2 way baby monitor is very useful both for parents and for babies. The parents can hear the  sound of the baby. It is important to choose a reliable one;119;;0000FF;LacreshaHoggle;;https://pbs.twimg.com/profile_images/437609027388719106/sJXKjPAV_normal.png;0;C0DEED;"Looney For Looms Knitting Patterns: Loom Patterns For Sweaters For The Baby, Toddler &amp; Small Dog. There Are?Û_ https://t.co/XjQoPSopb7";;52969;10/26/15 12:40;6.5873e+17;;
815719462;False;finalized;3;10/26/15 23:05;brand;0.6815;yes;1.0;5/14/12 9:22;;2;;0084B4;BN3WS;;https://pbs.twimg.com/profile_images/2218188670/article-1318093-0B803914000005DC-954_306x423_normal.jpg;0;C0DEED;[Inc] What the Nation Will Be Talking About After Wednesday's GOP Debates https://t.co/vUtBj2urPf;;316465;10/26/15 12:40;6.5873e+17;;
